kalimat_id,kata,sense,kalimat
975323,mendorong,2602,"Semarang sebagai ibukota provinsi memiliki peran besar untuk mendorong kegiatan perekonomian daerah, di mana jalan tol ini akan memperkuat transportasi darat, khususnya akses jalan Semarang menuju Jogjakarta dan Solo, ataupun sebaliknya."
975334,mendorong,2602,"Pada abad ke-10, pembangunan gedung-gedung gereja dan biara mendorong munculnya arsitektur bangunan batu yang merupakan hasil pengembangan lebih lanjut terhadap bentuk-bentuk bangunan batu ala Romawi, sehingga dinamakan langgam arsitektur ""Romanik""."
975365,mendorong,2602,"Setelah pertempuran sengit dan mematikan, Angkatan Darat Kedua Italia, yang dipimpin oleh Jenderal Capello, mendorong kembali pasukan Boroevi? menaklukkan Bainsizza dan Gunung Santo."
975376,mendorong,2601,"Manhunt 2 ditambahkan beberapa fitur pada sistem eksekusi, termasuk kemampuan untuk mengeksekusi menggunakan senjata api, melakukan ""eksekusi melompat"" dari ketinggian yang lebih tinggi, dan eksekusi lingkungan, seperti mendorong wajah musuh ke dalam kotak sekering yang hidup, menggunakan kabel telepon untuk mencekik musuh atau memukul musuh sampai mati di toilet."
975388,mendorong,2602,"Kerinduan akan adiknya, Ayu, mendorong Memed untuk pulang, yang tidak lama setelah pertemuannya, Ayu meninggal"
975401,mendorong,2602,Jaringan ini pun dimaksudkan untuk mendorong terciptanya integrasi Amerika Latin.
975442,mendorong,2602,"Contohnya, promosi bahan bakar nabati oleh pemerintah sebagai upaya mengatasi pemanasan global yang justru mendorong terjadinya penggundulan hutan di beberapa wilayah."
975458,mendorong,2602,"Misi Australian Bureau of Statistics saat ini adalah membantu dan mendorong membuat keputusan, penelitian dan diskusi di dalam pemerintahan dan masyarakat."
975464,mendorong,2602,Filantropi sosial bertujuan mempromosikan kesejahteraan sosial dengan mendorong penyediaan barang pribadi dan pelayanan kepada orang yang membutuhkan .
975515,mendorong,2602,"Migrasi manusia kemudian mendorong persebaran flora di daerah ini lebih jauh dan juga masuknya tumbuhan dan hewan asing dari daratan Eurasia, Amerika, dan Afrika pada masa sejarah."
975524,mendorong,2602,"Beberapa efek fisiologisnya antara lain: mendorong pembelahan sel, memantapkan membran sel, memantapkan protoplas (sel tanaman yang sudah tidak memilki dinding sel), mendorong perkembangan beberapa buah memerkecil gangguan akibat kekurangan air pada berbagai macam sel, serta menunda penuaan pada daun yang dipetik."
975588,mendorong,2602,Novel sentimental tulisannya adalah karya penting yang mendorong pengembangan era pre-romanticism dan romanticism di bidang tulisan fiksi.
975591,mendorong,2601,"Pada saat bersamaan, kapal-kapal Tanaka yang tidak dilengkapi dengan radar, dipecah menjadi dua kelompok, dan mulai bersiap-siap mendorong drum-drum muatan ke laut."
975633,mendorong,2602,Raja-raja itu mendorong mereka dan menyanjung-nyanjung supaya memikat hati mereka.
975634,mendorong,2602,"Hal ini lah yang mendorong terciptanya hubungan yang harmonis di antara warga sekolah, yang pada akhirnya meningkatkan kepercayaan masyarakat."
975646,mendorong,2602,Kenaikan omset yang cukup menggembirakan namun belum optimal itu mendorong pengelola Prisma untuk semakin meluaskan pasar dengan mengubah penampilan majalah ini.
975672,mendorong,2602,"Okar menegaskan bahwa evolusi menolak keberadaan Tuhan, menghilangkan nilai moral, dan mendorong materialisme serta komunisme."
975755,mendorong,2602,Sehingga permusuhan Uni Soviet dengan dunia luar adalah upaya untuk mendorong hubungan internasional ke dalam ritme dalam negerinya.
975760,mendorong,2601,Squidward terlalu mendorong tuas mesin itu sehingga mesin itu tidak terkendali.
975781,mendorong,2602,"Pada tahun 1110–1111 Vladislav menemani Kaisar Henry V ke ekspedisi Italianya, dan ia terus mendorong penyelesaian Jerman ke wilayah perbatasan Bohemia."
975796,mendorong,2602,Kesuksesan dari Dragon Ball mendorong Akira Toriyama untuk melanjutkan pekerjaannya pada seri ini dari tahun 1984 sampai 1995.
975801,mendorong,2602,"Secara pribadi, Hitler mendorong teman-teman dekatnya untuk tidak merokok dan menghargai orang-orang yang berhenti merokok."
975815,mendorong,2601,"Hasil-hasil pertempuran biasanya sama, formasi infleksibel saling mendorong hingga akhirnya salah satu menyerah."
975845,mendorong,2602,Kedua tokoh tersebut mendorong penghancuran gereja besar dan merampas kekuasaan Dewan Kota.
975892,mendorong,2602,Komunikasi pemasaran berkontribusi pada ekuitas merek dengan menanamkan merek dalam ingatan dan menciptakan citra merek serta mendorong penjualan dan bahkan mempengaruhi nilai pemegang saham.
975912,mendorong,2602,"Tentu saja sistem ini dimaksudkan mendorong tradisi dan etos belajar mahasiswa untuk menjadi lebih disiplin, karena untuk mencapai derajat sarjana diperlukan target capaian yang berbobot ilmiah pula."
975926,mendorong,2602,Intinya dengan gerakan kebangsaan dari berbagai negara tersebut mendorong negara-negara lain termasuk Indonesia untuk melakukan hal yang sama yaitu melawan penjajahan dan kolonialisme di negaranya.
975932,mendorong,2601,"Seorang anak laki-laki yang sedang menghadapi perkelahian orang tuanya, mendorong mereka agar terpisah karena teriakan mereka mengganggu adiknya."
975933,mendorong,2602,Tujuan penghargaan adalah untuk mendorong penyebaran layanan elektronik dan untuk membawa perhatian terhadap praktik-praktik terbaik di lapangan.
975957,mendorong,2602,"Moody menjadi dekat dengan Brookes dan kaum dispensasionalis lainnya, dan mendorong penyebaran Dispensasionalisme, namun tampaknya ia tidak pernah mempelajari nuansa-nuansa dari sistem dispensasionalis."
975963,mendorong,2602,Prospek dan peluang yang mendasari telah mendorong Agung Podomoro kelompok untuk bekerja dalam sinergi strategis di bawah Tanah Agung Podomoro.
975978,mendorong,2602,"Selain itu, kenyataan bahwa demokrasi Ionia diilhami oleh Athena semakin mendorong Athena untuk mendukung Pemberontakan Ionia, apalagi kota-kota Ionia dipercaya bermmula sebagai koloni-koloni Athena."
975986,mendorong,2602,"Namun suhu politik pada saat itu tidak pasti, karena terdapat kecurigaan bahwa ibu Kaisar Wenxuan, Janda Permaisuri Agung Lou Zhaojun, akan mendorong putra-putranya Gao Yan Pangeran Changshan atau Gao Dan Pangeran Changguang untuk merebut tahta."
976006,mendorong,2601,"Dia mendorong wajah gadis itu, dan bergairah mencium lak-laki itu, kemudian menyeringai puas."
976033,mendorong,2602,"Perdagangan internasional pun turut mendorong Industrialisasi, kemajuan transportasi, globalisasi, dan kehadiran perusahaan multinasional."
976061,mendorong,2601,"Dodorobe terdiri dari dua bagian, bagian pertama alalah berbentuk pipa sepanjang sekitar 25cm sampai denga 45cm dan bagian kedua adalah gagang yang digunakan untuk mendorong peluruh yang biasanya terbuat dari dedaunan atau buah kecil atau juga kertas koran yang diccampur dengan air."
976066,mendorong,2602,"Selain itu, dia juga mendorong agar pemerintah RI memberi status khusus bagi Yogyakarta dengan predikat ""Istimewa""."
976087,mendorong,2602,Hal ini mendorong Max Planck untuk mencetuskan gagasan bahwa energi yang dipancarkan oleh suatu objek terpancarkan dalam bentuk terkuantisasi.
976179,mendorong,2602,Kakek Ria (Frans Haryadi) mendorong pernikahan ini.
976186,mendorong,2602,Menguatnya Islam yang diterima secara luas juga mendorong masyarakatnya menggunakan Abjad Jawi dalam penulisan sebelum berganti dengan Alfabet Latin.
976246,mendorong,2602,"Firaun Kerajaan Pertengahan berhasil mengembalikan kesejahteraan dan kestabilan negara, sehingga mendorong kebangkitan seni, sastra, dan proyek pembangunan monumen."
976253,mendorong,2601,Jae-min mendorong ibunya bawah dalam pergumulan dan lari dengan Soo-jeong.
976261,mendorong,2602,"Yang mendorong dia untuk mengarang sajak-riwayat Hikayat Prang Sabi, yaitu kesadaran dia tentang betapa besar pengaruhnya syair-syair penyair Hassan bin Tsabit dalam mengobarkan semangat jihad kepada kaum Muslimin di zaman rasul."
976315,mendorong,2601,"Untuk melakukan soaring, burung pemangsa ini melakukannya mengikuti aliran udara panas (thermal) yang arah alirannya dari bawah ke atas, sehingga mendorong burung pemangsa semakin terbang tinggi dan kemudian meluncur kearah yang mereka inginkan."
976317,mendorong,2602,"Biologi umumnya mengakui sel sebagai satuan dasar kehidupan, gen sebagai satuan dasar pewarisan, dan evolusi sebagai mekanisme yang mendorong terciptanya spesies baru."
976323,mendorong,2602,"Penampilan Lawrence sejauh ini mendorong ""Rolling Stone"" memanggilnya ""aktris muda paling berbakat di Amerika."""
976338,mendorong,2602,"Selain perdamaian, PBB juga aktif dalam mendorong perlucutan senjata."
976369,mendorong,2602,Penemuan Sabuk Kuiper tahun 1992 mendorong banyak astronom memperdebatkan apakah Pluto pantas dianggap sebagai planet atau bagian dari struktur terbesar sabuk tersebut.
976374,mendorong,2602,Para distributor Linux mulai mendorong agar trademark yang asli diberikan kepada Linus Torvalds.
1001053,mengejar,2802,"Lynch dan keluarganya pindah ke Los Angeles, California, pada tahun 2007 untuk memungkinkan kakak tertua Riker untuk mengejar mimpi-mimpinya di dunia hiburan."
1001057,mengejar,2802,Kaum Marxis memandang sistem internasional sebagai sistem kapitalis terpadu yang berusaha mengejar akumulasi modal.
1001069,mengejar,2801,"Dalam film ini, Presiden Andrew Shepherd (Douglas) adalah seorang duda yang mengejar hubungan dengan pelobi lingkungan menarik Sydney Ellen Wade (Bening) – yang baru saja pindah ke Washington, D.C. – sementara pada saat yang sama berusaha untuk memenangkan bagian dari tagihan pengawasan kejahatan."
1001085,mengejar,2801,"Mereka mengejar Sasuke, tetapi mereka terdesak karena kemampuan para ninja Oto yang sangat kuat serta kemunculan Kimimaro."
1001090,mengejar,2801,"Saat Sasuke ingin mengejar Danzo, Mizukage menahanya dengan Kekkai Genkai elemen lava, akhirnya Sasuke terlibat pertarungan melawan kelima kage."
1001105,mengejar,2801,Pasukan Awang tak mampu mengejar dan mengira Purnama telah tewas.
1001112,mengejar,2801,"Konflik pusat didasarkan pada pengalaman mantan polisi Chicago Chuck Adamson dan mengejar pada tahun 1960-an dari kriminal bernama McCauley, setelah siapa karakter De Niro dinamai."
1001127,mengejar,2801,"Ketika mendengar kedatangan Itachi, sasuke yang baru sadar mengejar Naruto."
1001140,mengejar,2801,"Dalam Bagian I, Naruto, Sakura, dan Shikamaru telah diberikan tugas Kelas A untuk mencegah Sasuke dari mengejar Gaara ketika terjadi serangan oleh Otogakure dan Sunagakure ke Konohagakure."
1001153,mengejar,2801,"Dengan bantuan politikus setempat, ia menemukan dan mengejar Samiun dan Hayati."
1001164,mengejar,2801,"Srikandi berjanji akan mempertemukan Prabakusuma dengan Arjuna, namun ia harus mau membantunya mengejar sekaligus menangkap pencuri ""Jamus Kalimasada""."
1001176,mengejar,2801,Pada tanggal 18 Juni 1707 Herman de Wilde memimpin ekspedisi mengejar Amangkurat III.
1001177,mengejar,2802,"Dunia bisnis dianggap pekerjaan kasar karena mengejar profit, bukan pangkat dan status yang dapat membuat mereka semakin disegani di lingkungan masyarakat."
1001183,mengejar,2802,Lee Jin-wook sedang belajar Teknik Lingkungan di Universitas Cheongju ketika ia keluar untuk mengejar akting.
1001199,mengejar,2802,"Dalam menapaki karier di gedung parlemen, Totok tidak memiliki ambisi politik untuk mengejar karier puncak."
1001221,mengejar,2801,"Ia dirancang untuk beroperasi dari lapangan udara di belakang garis pertempuran cukup statis seperti dalam Perang Dunia I. Namun, pada tahun 1939, sebuah laporan yang dikeluarkan pada O-46A yang menyatakan bahwa itu terlalu lambat dan berat untuk terbang lebih cepat dan mengungguli mengejar pesawat musuh, terlalu berat untuk beroperasi dari kecil, basah, dan terlalu besar untuk disembunyikan di bawah pohon."
1001231,mengejar,2801,Gwon lalu mengejar pasukan Jepang yang melarikan diri dan menyebabkan kerusakan besar di pihak lawan.
1001247,mengejar,2801,"Di laut, Dutchman berusaha mengejar Pearl, tetapi gagal."
1001289,mengejar,2802,"Sebagai seorang seniman muda, Kahlo berkomunikasi dengan pelukis Meksiko, Diego Rivera, yang karyanya sangat ia kagumi, dan meminta nasihatnya untuk mengejar seni sebagai karier."
1001295,mengejar,2802,"Grup ini mulai cuti pada bulan Mei 2018, mempersilahkan anggotanya untuk mengejar proyek solo."
1001301,mengejar,2801,"Mereka hampir berhasil tetapi segera kabur ketika Shepherd menghancurkan sendiri markasnya, Price dan Soap segera menaiki perahu dan mengejar Shepherd yang kabur juga dengan perahu."
1001312,mengejar,2801,"FRED akhirnya menemukan rencana Cliff dan kemudian melarikan diri dan berjalan di sekitar Bedrock sambil menyamar, dan penyamaran terkena oleh massa yang marah dari para operator tambang yang menganggur, mereka mengejar Fred ke seluruh Bedrock sampai mereka menangkapnya dan berusaha untuk menggantungnya dan Barney (yang muncul di sebuah truk Sno Cone) setelah mereka tahu itu karena dia bahwa Fred dipromosikan ke pekerjaan."
1001318,mengejar,2802,"Dia merekan lagu “In Your Time” secara independen pada tahun 1997, dan ia pindah ke Nashville, Tennesse pada tahun 2000 untuk mengejar karier musiknya."
1001326,mengejar,2802,"Setelah putus sekolah tinggi untuk mengejar karier musik, ia telah meningkat menjadi salah satu ikon budaya yang paling menonjol dan berpengaruh di Korea Selatan, banyak merujuk kepadanya sebagai ""Presiden budaya""."
1001328,mengejar,2801,Moelia pun mengejar para penculik dengan kapal uap.
1001330,mengejar,2802,Ini juga memberi EMC pengalaman dan wawasan masa depan untuk mengejar tujuan utama: layanan kereta barang.
1001332,mengejar,2802,"Tapi saat melihat Elang yang sekarat, Luna dan Trian pun bersedia mengejar cinta Maura."
1001333,mengejar,2802,Hill terdaftar di Columbia University di 1993 dan aktif selama hampir satu tahun penuh sebelum keluar untuk mengejar karier dunia hiburan.
1001347,mengejar,2802,"Ditengah kesulitan itu, Dahlan harus berjuang untuk menjaga adiknya dan mengejar mimpinya."
1001362,mengejar,2802,Sambil bekerja Lia juga melanjutkan pendidikannya untuk mengejar gelar master pada Magister Manajemen Universitas Bengkulu.
1001372,mengejar,2801,Pelikan Coklat Amerika Utara biasanya menyelam untuk mengejar mangsa mereka.
1001386,mengejar,2802,"Setelah menginjak usia 17 tahun, Bagas memutuskan untuk fokus mengejar impian dan mencari jalan agar bisa menjadi musisi sukses."
1001452,mengejar,2801,"Oji (sapaan akrabnya) memulai karier pada tahun 2000-an sebagai model iklan, model video klip dan pada tahun 2004 dia bermain film layar lebar ""Mengejar Matahari"" dan pada tahun-tahun berikutnya banyak film yang pernah dibintangi antara lain ""9 Naga"" (2006), ""Tentang Dia"" (2005), ""Rindu Kami Padamu"" (2004), dan ""Coklat Stroberi"" (2007)."
1001455,mengejar,2801,"Ia dikejar oleh Harry, Ron, dan Hermione, yang berpikir bahwa mereka sedang mengejar Snape."
1001469,mengejar,2802,Program senjata kimia Mesir adalah yang paling maju mengejar untuk mengembangkan senjata pemusnah massal meskipun diperkirakan ini mencapai puncaknya pada tahun 1960-an.
1001470,mengejar,2802,Dean berusaha keras mengejar mimpinya menjadi pedagang siomay internasional.
1001482,mengejar,2801,"Saat pertandingan, anak kerbau yang haus susu tersebut mengejar kerbau besar lawannya karena haus susu, tanpa disadari oleh musuhnya, sewaktu kerbau kecil ini mencari puting untuk dia menyusu, ketika itu tanduk buatan yang dipasang Empu Maro menusuk tepat di bagian dada kerbau jantan itu."
1001502,mengejar,2801,Sementara itu The Simpsons sekeluarga mengejar burung yang mereka kira Bart.
1001519,mengejar,2802,"Bencana tersebut diduga akibat kerusakan ekologi, karena pembabatan hutan dan pengelolaan kekayaan alam yang tidak baik demi mengejar keuntungan semata."
1001527,mengejar,2801,Caesar sendiri mengejar Vercingetorix dengan enam legiun dan kalaveri sekutu Jermannya.
1001532,mengejar,2801,"Gould juga berupaya keras untuk mengikuti perkembangan dalam teknik-teknik perkelahian di dunia kejahatan dan, sementara Tracy seringkali mengakhiri sebuah kasus dalam tembak-menembak, ia menggunakan ilmu forensik, mengembangkan peralatannya dan daya berpikir keras untuk mengejar si penjahatnya."
